n_gates,max_dbz,area30,area40,top30_km,cen_lat,cen_lon,radar,hour,key
72750,53.0,6877.0,747.0,10.683,32.32630564156539,-115.87356380446921,KYUX,0.015555555555555555,2023/09/01/KYUX/KYUX20230901_000056_V06
79634,56.0,7359.0,1092.0,10.747,32.44643776246948,-115.7382885061166,KYUX,0.08972222222222222,2023/09/01/KYUX/KYUX20230901_000523_V06
78278,55.0,6480.0,393.0,6.998,32.426030959272026,-115.77684682558659,KYUX,0.23222222222222222,2023/09/01/KYUX/KYUX20230901_001356_V06
70738,47.5,4623.0,80.0,9.639,32.45433714557648,-115.79260155343992,KYUX,0.37666666666666665,2023/09/01/KYUX/KYUX20230901_002236_V06
69058,51.5,3264.0,40.0,6.899,32.36946409078108,-115.9143961225518,KYUX,0.515,2023/09/01/KYUX/KYUX20230901_003054_V06
68268,47.5,3811.0,21.0,9.028,32.31841662399621,-115.99327612221421,KYUX,0.6527777777777778,2023/09/01/KYUX/KYUX20230901_003910_V06
61084,52.0,3959.0,146.0,7.278,32.49619439890077,-115.74417462139373,KYUX,0.7977777777777778,2023/09/01/KYUX/KYUX20230901_004752_V06
51033,46.5,1990.0,47.0,6.74,32.5379465735999,-115.70301352831999,KYUX,0.9380555555555555,2023/09/01/KYUX/KYUX20230901_005617_V06
47515,44.5,1077.0,1.0,5.509,32.38376376993677,-116.0029513203638,KYUX,1.0775,2023/09/01/KYUX/KYUX20230901_010439_V06
47951,40.5,461.0,3.0,5.996,32.39851443827677,-116.07128239298956,KYUX,1.2152777777777777,2023/09/01/KYUX/KYUX20230901_011255_V06
44972,50.5,264.0,3.0,6.044,32.44330489695774,-116.1223447115248,KYUX,1.3561111111111113,2023/09/01/KYUX/KYUX20230901_012122_V06
40702,48.0,307.0,11.0,8.147,32.6102632633317,-116.24294647785347,KYUX,1.498888888888889,2023/09/01/KYUX/KYUX20230901_012956_V06
35982,47.5,297.0,9.0,8.182,32.84281745452919,-116.44226187718792,KYUX,1.6397222222222223,2023/09/01/KYUX/KYUX20230901_013823_V06
31122,44.5,124.0,7.0,6.426,32.714384023229655,-116.23588647373155,KYUX,1.7805555555555554,2023/09/01/KYUX/KYUX20230901_014650_V06
30427,45.0,115.0,13.0,4.558,32.63337453447824,-116.14901618590143,KYUX,1.9202777777777775,2023/09/01/KYUX/KYUX20230901_015513_V06
20409,58.0,188.0,34.0,6.935,33.00346722324296,-116.30316449063496,KYUX,2.0594444444444444,2023/09/01/KYUX/KYUX20230901_020334_V06
20563,53.5,208.0,54.0,6.785,32.89936577408282,-116.19629706164457,KYUX,2.1277777777777778,2023/09/01/KYUX/KYUX20230901_020740_V06
21347,56.5,254.0,76.0,6.927,32.778637923943016,-116.17523800122443,KYUX,2.1980555555555554,2023/09/01/KYUX/KYUX20230901_021153_V06
22057,42.0,70.0,4.0,5.308,32.754904779743335,-116.1009894340354,KYUX,2.265833333333333,2023/09/01/KYUX/KYUX20230901_021557_V06
21437,44.5,52.0,2.0,4.567,32.64502541563091,-116.07642971864726,KYUX,2.3355555555555556,2023/09/01/KYUX/KYUX20230901_022008_V06
22138,44.5,107.0,10.0,4.948,32.779819791694095,-116.08069033996513,KYUX,2.403611111111111,2023/09/01/KYUX/KYUX20230901_022413_V06
21615,52.5,224.0,68.0,6.689,32.694468088587634,-116.07709023146914,KYUX,2.471388888888889,2023/09/01/KYUX/KYUX20230901_022817_V06
21609,49.5,168.0,27.0,4.072,32.66937659002561,-116.0735386864321,KYUX,2.5394444444444444,2023/09/01/KYUX/KYUX20230901_023222_V06
22500,54.5,224.0,67.0,4.067,32.6767850115557,-116.13410987808535,KYUX,2.607222222222222,2023/09/01/KYUX/KYUX20230901_023626_V06
21451,49.5,212.0,35.0,5.054,32.67833249895867,-116.12164103071918,KYUX,2.6752777777777776,2023/09/01/KYUX/KYUX20230901_024031_V06
20418,48.5,148.0,31.0,4.159,32.67323645695782,-116.07572102034437,KYUX,2.743333333333333,2023/09/01/KYUX/KYUX20230901_024436_V06
21257,48.5,84.0,25.0,4.15,32.686677908092484,-116.08933615667567,KYUX,2.8113888888888887,2023/09/01/KYUX/KYUX20230901_024841_V06
23377,52.5,122.0,36.0,3.849,32.6348352731021,-116.09889295142895,KYUX,2.8775,2023/09/01/KYUX/KYUX20230901_025239_V06
24552,53.0,143.0,46.0,5.247,32.64391074208169,-116.10305151928819,KYUX,2.945555555555556,2023/09/01/KYUX/KYUX20230901_025644_V06
24902,54.5,220.0,37.0,7.519,32.79777243802545,-116.0286965815032,KYUX,3.013611111111111,2023/09/01/KYUX/KYUX20230901_030049_V06
26620,58.5,174.0,53.0,5.891,32.96831919986812,-116.20710407156562,KYUX,3.083888888888889,2023/09/01/KYUX/KYUX20230901_030502_V06
27051,53.0,216.0,49.0,5.834,33.20623884070579,-116.20485917492663,KYUX,3.153888888888889,2023/09/01/KYUX/KYUX20230901_030914_V06
26211,44.5,121.0,10.0,5.758,32.955780480531736,-116.21712643968901,KYUX,3.226388888888889,2023/09/01/KYUX/KYUX20230901_031335_V06
28442,45.0,106.0,8.0,5.834,33.17169841402129,-116.11240779477541,KYUX,3.2963888888888886,2023/09/01/KYUX/KYUX20230901_031747_V06
28418,49.0,115.0,24.0,5.825,33.40807541898032,-116.28671891278924,KYUX,3.368611111111111,2023/09/01/KYUX/KYUX20230901_032207_V06
25327,42.0,87.0,5.0,8.059,33.253402167833464,-116.21544787367849,KYUX,3.438888888888889,2023/09/01/KYUX/KYUX20230901_032620_V06
25193,52.5,115.0,29.0,5.351,32.94371867942811,-116.18667031272278,KYUX,3.508611111111111,2023/09/01/KYUX/KYUX20230901_033031_V06
24435,46.5,82.0,19.0,4.159,32.65589339296799,-116.13318314549633,KYUX,3.578611111111111,2023/09/01/KYUX/KYUX20230901_033443_V06
24822,49.0,44.0,2.0,4.443,32.80727546603473,-116.11895606483391,KYUX,3.643333333333333,2023/09/01/KYUX/KYUX20230901_033836_V06
26268,55.0,64.0,13.0,4.957,32.72490008595608,-116.18588911224168,KYUX,3.7075,2023/09/01/KYUX/KYUX20230901_034227_V06
26675,52.5,69.0,6.0,4.177,32.695769853112445,-116.17982230324938,KYUX,3.7775,2023/09/01/KYUX/KYUX20230901_034639_V06
27428,52.5,53.0,2.0,4.054,32.66394169408251,-116.16180304251431,KYUX,3.8475,2023/09/01/KYUX/KYUX20230901_035051_V06
27866,52.0,96.0,26.0,4.387,32.622717562039654,-116.08562236266123,KYUX,3.917222222222222,2023/09/01/KYUX/KYUX20230901_035502_V06
30045,51.5,60.0,9.0,6.403,32.721289511343905,-116.06872421534227,KYUX,3.9819444444444447,2023/09/01/KYUX/KYUX20230901_035855_V06
29741,54.0,152.0,40.0,5.143,32.65167579181091,-116.13835012127947,KYUX,4.054444444444444,2023/09/01/KYUX/KYUX20230901_040316_V06
31868,52.5,100.0,26.0,5.287,32.81622934452284,-116.07031758210562,KYUX,4.124444444444444,2023/09/01/KYUX/KYUX20230901_040728_V06
32187,58.0,133.0,27.0,5.314,33.22800679311811,-116.13488335718314,KYUX,4.194444444444445,2023/09/01/KYUX/KYUX20230901_041140_V06
31805,51.0,201.0,44.0,6.992,33.042069444626854,-116.04052394991335,KYUX,4.260833333333333,2023/09/01/KYUX/KYUX20230901_041539_V06
33038,55.0,181.0,18.0,6.979,32.98470203834651,-116.12821111495887,KYUX,4.328888888888889,2023/09/01/KYUX/KYUX20230901_041944_V06
34456,59.0,249.0,80.0,6.731,32.86549768064437,-116.06760371473062,KYUX,4.398888888888889,2023/09/01/KYUX/KYUX20230901_042356_V06
34975,57.0,141.0,40.0,6.881,32.80915294493292,-116.05339205556535,KYUX,4.471388888888889,2023/09/01/KYUX/KYUX20230901_042817_V06
35056,55.0,147.0,35.0,7.286,32.98846993536769,-115.93716815046966,KYUX,4.536111111111111,2023/09/01/KYUX/KYUX20230901_043210_V06
33956,44.0,127.0,4.0,6.881,33.24015395312155,-115.48279101617814,KYUX,4.600555555555555,2023/09/01/KYUX/KYUX20230901_043602_V06
34827,48.0,302.0,14.0,7.94,33.478544290055666,-114.77635773093196,KYUX,4.670555555555556,2023/09/01/KYUX/KYUX20230901_044014_V06
36573,48.0,486.0,31.0,7.962,33.56408146874912,-114.60056873696378,KYUX,4.740277777777778,2023/09/01/KYUX/KYUX20230901_044425_V06
36503,45.0,650.0,49.0,7.899,33.7897417184968,-114.0800893311383,KYUX,4.804722222222222,2023/09/01/KYUX/KYUX20230901_044817_V06
37544,54.0,812.0,191.0,7.927,33.90692999926443,-113.83586468830694,KYUX,4.874444444444445,2023/09/01/KYUX/KYUX20230901_045228_V06
36249,53.0,671.0,140.0,9.053,33.88256018129361,-113.959195805585,KYUX,4.944166666666667,2023/09/01/KYUX/KYUX20230901_045639_V06
36640,51.5,529.0,104.0,6.533,33.77065899686228,-114.14305782546782,KYUX,5.014166666666667,2023/09/01/KYUX/KYUX20230901_050051_V06
35415,48.5,310.0,32.0,6.615,33.76078189354906,-114.25135262778647,KYUX,5.105833333333333,2023/09/01/KYUX/KYUX20230901_050621_V06
37769,56.5,390.0,92.0,8.183,33.48710398134522,-114.71307147542514,KYUX,5.175833333333333,2023/09/01/KYUX/KYUX20230901_051033_V06
40381,59.0,366.0,87.0,6.7,33.49144380961273,-114.77708484613244,KYUX,5.245833333333334,2023/09/01/KYUX/KYUX20230901_051445_V06
41165,49.5,258.0,46.0,6.847,33.661390953904714,-114.5285248555627,KYUX,5.315833333333333,2023/09/01/KYUX/KYUX20230901_051857_V06
41043,47.0,267.0,25.0,6.872,33.41083453919914,-114.80921904496844,KYUX,5.385833333333334,2023/09/01/KYUX/KYUX20230901_052309_V06
44397,56.0,453.0,10.0,7.993,33.535916428947544,-114.01313695275286,KYUX,5.455555555555556,2023/09/01/KYUX/KYUX20230901_052720_V06
44589,47.0,551.0,59.0,8.128,33.59659033561702,-114.05576833268532,KYUX,5.5216666666666665,2023/09/01/KYUX/KYUX20230901_053118_V06
44909,59.0,689.0,152.0,6.529,33.44312189644763,-114.5886605568152,KYUX,5.591388888888889,2023/09/01/KYUX/KYUX20230901_053529_V06
47284,58.5,533.0,92.0,7.932,33.22851528267986,-114.96436966478126,KYUX,5.655833333333334,2023/09/01/KYUX/KYUX20230901_053921_V06
50866,71.0,917.0,162.0,9.643,33.11156019784376,-115.10941796354126,KYUX,5.725833333333333,2023/09/01/KYUX/KYUX20230901_054333_V06
49209,62.0,983.0,272.0,9.789,33.3654894519486,-114.51861597848227,KYUX,5.795833333333333,2023/09/01/KYUX/KYUX20230901_054745_V06
49141,67.5,1164.0,346.0,8.236,33.447565851175554,-114.31979257652355,KYUX,5.865833333333333,2023/09/01/KYUX/KYUX20230901_055157_V06
48597,63.0,1996.0,702.0,8.252,33.474582448386975,-114.35649252116626,KYUX,5.935833333333334,2023/09/01/KYUX/KYUX20230901_055609_V06
48932,58.0,1570.0,549.0,8.39,33.60161826130732,-114.12276470110564,KYUX,6.000277777777778,2023/09/01/KYUX/KYUX20230901_060001_V06
50216,66.0,1786.0,577.0,8.452,33.652541502515135,-114.05430018025702,KYUX,6.069999999999999,2023/09/01/KYUX/KYUX20230901_060412_V06
55484,64.0,2181.0,657.0,8.468,33.6899033543214,-114.0830626179316,KYUX,6.140000000000001,2023/09/01/KYUX/KYUX20230901_060824_V06
58661,65.5,2533.0,542.0,8.576,33.676971579291084,-114.40122571577406,KYUX,6.207777777777778,2023/09/01/KYUX/KYUX20230901_061228_V06
58561,67.0,3185.0,564.0,7.927,33.74866871623399,-114.38279393786657,KYUX,6.2725,2023/09/01/KYUX/KYUX20230901_061621_V06
63443,64.0,3498.0,739.0,8.224,33.84173240510198,-114.4398712085311,KYUX,6.336666666666666,2023/09/01/KYUX/KYUX20230901_062012_V06
62724,59.5,2965.0,550.0,8.305,33.91964300469272,-114.49123926678902,KYUX,6.404722222222222,2023/09/01/KYUX/KYUX20230901_062417_V06
67429,60.5,2763.0,527.0,8.236,33.992335771321954,-114.57041156684062,KYUX,6.474722222222223,2023/09/01/KYUX/KYUX20230901_062829_V06
70329,55.5,2564.0,526.0,8.373,34.0446185209611,-114.65691519931536,KYUX,6.544722222222222,2023/09/01/KYUX/KYUX20230901_063241_V06
75147,55.0,3312.0,556.0,8.524,34.09862648971172,-114.7617571874544,KYUX,6.614444444444444,2023/09/01/KYUX/KYUX20230901_063652_V06
76788,56.5,4480.0,794.0,8.524,34.104734824921124,-114.79242303996787,KYUX,6.684722222222223,2023/09/01/KYUX/KYUX20230901_064105_V06
76358,54.5,4149.0,702.0,8.662,34.09206449892435,-114.78652793903727,KYUX,6.754444444444444,2023/09/01/KYUX/KYUX20230901_064516_V06
75971,57.0,4894.0,963.0,8.565,34.16625170023214,-114.81961224718832,KYUX,6.827222222222222,2023/09/01/KYUX/KYUX20230901_064938_V06
75630,54.0,4807.0,922.0,8.483,34.1789808596863,-114.9050276158671,KYUX,6.897222222222222,2023/09/01/KYUX/KYUX20230901_065350_V06
72749,54.0,4194.0,856.0,8.45,34.16308465657759,-114.95450860085224,KYUX,6.967222222222222,2023/09/01/KYUX/KYUX20230901_065802_V06
73470,55.0,3351.0,429.0,7.984,34.14578162409242,-115.00284031331532,KYUX,7.037222222222222,2023/09/01/KYUX/KYUX20230901_070214_V06
70675,50.5,2682.0,298.0,8.332,34.107063438601784,-115.05369558732515,KYUX,7.106944444444444,2023/09/01/KYUX/KYUX20230901_070625_V06
68785,54.0,2205.0,203.0,8.51,34.092493691382536,-115.08855713508902,KYUX,7.179722222222223,2023/09/01/KYUX/KYUX20230901_071047_V06
67477,51.5,2055.0,164.0,8.69,34.110052314936645,-115.07711330744615,KYUX,7.2525,2023/09/01/KYUX/KYUX20230901_071509_V06
63241,50.5,2191.0,157.0,7.554,34.07322720291926,-115.14259048334307,KYUX,7.325,2023/09/01/KYUX/KYUX20230901_071930_V06
63263,53.0,2268.0,204.0,8.565,34.12287854214356,-115.14588973978533,KYUX,7.397777777777778,2023/09/01/KYUX/KYUX20230901_072352_V06
62321,57.0,2706.0,376.0,8.703,34.22409539713615,-115.07218829909166,KYUX,7.470277777777778,2023/09/01/KYUX/KYUX20230901_072813_V06
62023,51.0,2502.0,339.0,8.428,34.20531558543992,-115.0797796274277,KYUX,7.536388888888888,2023/09/01/KYUX/KYUX20230901_073211_V06
59935,49.5,2375.0,269.0,8.552,34.20139356956906,-115.09926603199835,KYUX,7.600833333333333,2023/09/01/KYUX/KYUX20230901_073603_V06
59479,48.0,2180.0,201.0,8.593,34.215770102629705,-115.08828696113729,KYUX,7.665277777777778,2023/09/01/KYUX/KYUX20230901_073955_V06
56282,49.5,2102.0,167.0,7.955,34.18999120285613,-115.06914274293472,KYUX,7.735,2023/09/01/KYUX/KYUX20230901_074406_V06
59257,51.0,2291.0,179.0,7.784,34.18341294122738,-115.05063613872476,KYUX,7.805,2023/09/01/KYUX/KYUX20230901_074818_V06
60387,47.5,2542.0,158.0,7.898,34.16787648884892,-114.96243919459596,KYUX,7.875000000000001,2023/09/01/KYUX/KYUX20230901_075230_V06
61094,45.5,2948.0,172.0,8.057,34.137744359757036,-114.83752255177797,KYUX,7.945277777777778,2023/09/01/KYUX/KYUX20230901_075643_V06
64089,49.5,3556.0,351.0,8.832,34.15738685387625,-114.75889450364544,KYUX,8.015,2023/09/01/KYUX/KYUX20230901_080054_V06
70775,49.5,3361.0,325.0,9.038,34.06416094250411,-114.62016792232258,KYUX,8.085,2023/09/01/KYUX/KYUX20230901_080506_V06
74418,53.0,3485.0,337.0,8.544,33.90369964638106,-114.41579363887897,KYUX,8.161111111111111,2023/09/01/KYUX/KYUX20230901_080940_V06
83091,53.0,4781.0,537.0,8.346,33.78459347099992,-114.24845350953535,KYUX,8.23361111111111,2023/09/01/KYUX/KYUX20230901_081401_V06
89610,56.0,5686.0,795.0,9.004,33.72993104499713,-114.11305529891436,KYUX,8.306111111111111,2023/09/01/KYUX/KYUX20230901_081822_V06
91719,55.5,6352.0,997.0,9.249,33.71897850056386,-114.07699608640968,KYUX,8.37861111111111,2023/09/01/KYUX/KYUX20230901_082243_V06
94269,55.5,6881.0,1152.0,8.521,33.71551892724944,-114.03084896306095,KYUX,8.44888888888889,2023/09/01/KYUX/KYUX20230901_082656_V06
96744,56.5,7309.0,1328.0,8.912,33.6916117322972,-113.98087261281387,KYUX,8.51888888888889,2023/09/01/KYUX/KYUX20230901_083108_V06
98506,57.0,7170.0,1281.0,9.141,33.672249940422326,-113.96251677423999,KYUX,8.588611111111112,2023/09/01/KYUX/KYUX20230901_083519_V06
102409,54.0,7053.0,1270.0,9.137,33.6534558066892,-114.02744989080068,KYUX,8.658888888888889,2023/09/01/KYUX/KYUX20230901_083932_V06
103098,54.5,6638.0,1001.0,9.208,33.69324376535798,-113.97285262865276,KYUX,8.72888888888889,2023/09/01/KYUX/KYUX20230901_084344_V06
102412,51.0,5802.0,582.0,9.471,33.700167811654474,-113.99847461441209,KYUX,8.79888888888889,2023/09/01/KYUX/KYUX20230901_084756_V06
133058,51.5,5183.0,629.0,9.334,33.63224583149381,-114.0653693591741,KYUX,8.866666666666667,2023/09/01/KYUX/KYUX20230901_085200_V06
108146,50.5,4110.0,331.0,8.088,33.59440145751364,-114.0895366325567,KYUX,8.955,2023/09/01/KYUX/KYUX20230901_085718_V06
105200,47.5,3809.0,227.0,9.107,33.732922867328625,-114.27089390635702,KYUX,9.035,2023/09/01/KYUX/KYUX20230901_090206_V06
105778,52.5,3974.0,439.0,8.224,33.81376359779333,-114.29458770623675,KYUX,9.111944444444443,2023/09/01/KYUX/KYUX20230901_090643_V06
99461,53.5,3918.0,583.0,8.278,33.91398261781896,-114.38381714313178,KYUX,9.191666666666666,2023/09/01/KYUX/KYUX20230901_091130_V06
107288,56.5,4504.0,808.0,8.575,33.92548441012989,-114.40225877508342,KYUX,9.268055555555556,2023/09/01/KYUX/KYUX20230901_091605_V06
109994,54.0,4136.0,600.0,7.726,33.881057504705495,-114.44457373106154,KYUX,9.3475,2023/09/01/KYUX/KYUX20230901_092051_V06
114590,53.5,4003.0,319.0,7.646,33.84966296294242,-114.59156379750337,KYUX,9.4275,2023/09/01/KYUX/KYUX20230901_092539_V06
118278,49.5,5852.0,425.0,7.598,33.94627580881729,-114.71393370476297,KYUX,9.507222222222222,2023/09/01/KYUX/KYUX20230901_093026_V06
122913,52.5,7672.0,1013.0,8.183,33.94269093250722,-114.7775820849126,KYUX,9.584722222222222,2023/09/01/KYUX/KYUX20230901_093505_V06
123878,52.0,7846.0,1266.0,8.067,33.928199008047926,-114.79113765681929,KYUX,9.661944444444444,2023/09/01/KYUX/KYUX20230901_093943_V06
131988,54.0,8667.0,1294.0,8.203,33.88059781075296,-114.6960786464664,KYUX,9.742222222222221,2023/09/01/KYUX/KYUX20230901_094432_V06
128558,53.5,7940.0,1118.0,9.983,33.83283327346778,-114.66543072843434,KYUX,9.823055555555555,2023/09/01/KYUX/KYUX20230901_094923_V06
148438,54.5,9049.0,1335.0,8.104,33.80420272348124,-114.61279090546746,KYUX,9.906666666666666,2023/09/01/KYUX/KYUX20230901_095424_V06
144200,55.5,8287.0,1265.0,9.066,33.78757901831826,-114.64192957591779,KYUX,9.995,2023/09/01/KYUX/KYUX20230901_095942_V06
142778,59.0,6992.0,959.0,8.03,33.747793234350674,-114.64075376918102,KYUX,10.083333333333334,2023/09/01/KYUX/KYUX20230901_100500_V06
138211,52.0,6237.0,759.0,7.547,33.67977061607522,-114.65539769454408,KYUX,10.171388888888888,2023/09/01/KYUX/KYUX20230901_101017_V06
134602,55.5,5732.0,807.0,8.472,33.606804284651325,-114.65409507415227,KYUX,10.259722222222223,2023/09/01/KYUX/KYUX20230901_101535_V06
128955,51.5,4823.0,481.0,6.698,33.51336883615452,-114.59280947140803,KYUX,10.350555555555555,2023/09/01/KYUX/KYUX20230901_102102_V06
115769,56.5,3955.0,358.0,8.038,33.457888512053394,-114.61485254841278,KYUX,10.43888888888889,2023/09/01/KYUX/KYUX20230901_102620_V06
119977,52.0,3329.0,249.0,7.947,33.48931777464327,-114.69606324446723,KYUX,10.525833333333335,2023/09/01/KYUX/KYUX20230901_103133_V06
119652,56.5,3692.0,511.0,9.898,33.4676831233702,-114.82584072724387,KYUX,10.617222222222223,2023/09/01/KYUX/KYUX20230901_103702_V06
117063,60.5,3820.0,1071.0,10.026,33.49579881965037,-114.9135644524319,KYUX,10.707777777777777,2023/09/01/KYUX/KYUX20230901_104228_V06
105231,63.5,3599.0,892.0,9.989,33.58805634853421,-114.95368273370264,KYUX,10.79888888888889,2023/09/01/KYUX/KYUX20230901_104756_V06
101822,61.5,3258.0,663.0,10.228,33.630312668693044,-115.01921917071938,KYUX,10.886111111111111,2023/09/01/KYUX/KYUX20230901_105310_V06
97961,59.0,2916.0,506.0,8.421,33.71010224544061,-115.08504084667517,KYUX,10.973333333333333,2023/09/01/KYUX/KYUX20230901_105824_V06
87529,58.5,2717.0,475.0,8.206,33.77581746147779,-115.08050306208266,KYUX,11.060833333333335,2023/09/01/KYUX/KYUX20230901_110339_V06
96943,59.0,2436.0,468.0,8.283,33.7675053760316,-114.94196058171418,KYUX,11.14472222222222,2023/09/01/KYUX/KYUX20230901_110841_V06
90414,58.5,2571.0,570.0,6.638,33.67365311329301,-114.96129405182784,KYUX,11.286944444444444,2023/09/01/KYUX/KYUX20230901_111713_V06
83030,53.5,2137.0,318.0,10.21,33.62318690738618,-114.85269366772985,KYUX,11.432222222222222,2023/09/01/KYUX/KYUX20230901_112556_V06
55567,50.5,2435.0,331.0,8.176,33.680919701583754,-114.85987707830574,KYUX,11.576666666666666,2023/09/01/KYUX/KYUX20230901_113436_V06
51033,61.0,2824.0,518.0,8.252,33.66491770884439,-114.90223923165344,KYUX,11.645,2023/09/01/KYUX/KYUX20230901_113842_V06
47901,61.0,2708.0,643.0,8.36,33.68682641184372,-114.93738593114338,KYUX,11.715277777777777,2023/09/01/KYUX/KYUX20230901_114255_V06
46487,58.5,2458.0,624.0,8.421,33.70970860057322,-115.00451479548911,KYUX,11.785,2023/09/01/KYUX/KYUX20230901_114706_V06
42604,59.5,2450.0,591.0,8.344,33.726867066913314,-115.00617712743191,KYUX,11.855,2023/09/01/KYUX/KYUX20230901_115118_V06
40739,54.5,2065.0,417.0,8.604,33.760710446577455,-114.88768155980436,KYUX,11.9275,2023/09/01/KYUX/KYUX20230901_115539_V06
39052,57.5,1921.0,278.0,8.36,33.75921084281588,-114.82853514956219,KYUX,11.997499999999999,2023/09/01/KYUX/KYUX20230901_115951_V06
35435,52.0,1704.0,297.0,8.483,33.86213282062077,-114.95290900103733,KYUX,12.067222222222222,2023/09/01/KYUX/KYUX20230901_120402_V06
34453,50.5,1497.0,314.0,8.39,33.90690907651443,-115.12037683367878,KYUX,12.137222222222222,2023/09/01/KYUX/KYUX20230901_120814_V06
34811,50.5,1507.0,375.0,8.51,33.75591196106474,-115.42776834796877,KYUX,12.206944444444444,2023/09/01/KYUX/KYUX20230901_121225_V06
32987,56.5,1676.0,348.0,7.612,33.808412355916204,-115.50523840671978,KYUX,12.276944444444446,2023/09/01/KYUX/KYUX20230901_121637_V06
31155,50.5,1675.0,254.0,7.476,33.65627004847202,-115.71756541098513,KYUX,12.346944444444444,2023/09/01/KYUX/KYUX20230901_122049_V06
29753,51.0,1435.0,164.0,6.867,33.495209085493975,-115.85293847683378,KYUX,12.416944444444443,2023/09/01/KYUX/KYUX20230901_122501_V06
28246,53.0,1237.0,114.0,6.969,33.491315340120536,-115.80874960653239,KYUX,12.486944444444443,2023/09/01/KYUX/KYUX20230901_122913_V06
27922,45.0,885.0,33.0,7.135,33.37538618560312,-115.8965709340733,KYUX,12.556944444444445,2023/09/01/KYUX/KYUX20230901_123325_V06
26169,52.0,777.0,44.0,6.693,33.11812680367773,-116.07618298452128,KYUX,12.626944444444446,2023/09/01/KYUX/KYUX20230901_123737_V06
24050,47.5,626.0,62.0,6.717,32.87459475152595,-116.36344580027506,KYUX,12.696944444444444,2023/09/01/KYUX/KYUX20230901_124149_V06
21987,46.5,550.0,51.0,6.717,32.77312614013433,-116.52376754891357,KYUX,12.766666666666667,2023/09/01/KYUX/KYUX20230901_124600_V06
20095,49.0,489.0,40.0,6.636,32.79047790385002,-116.56818294848068,KYUX,12.836666666666668,2023/09/01/KYUX/KYUX20230901_125012_V06
18146,48.5,517.0,40.0,6.709,32.7728872317066,-116.51055098328828,KYUX,12.906666666666666,2023/09/01/KYUX/KYUX20230901_125424_V06
17504,48.5,477.0,54.0,6.693,32.782274369857085,-116.38470531581771,KYUX,12.976666666666667,2023/09/01/KYUX/KYUX20230901_125836_V06
19019,46.5,434.0,40.0,6.716,32.80968964908486,-116.2526310721448,KYUX,13.046944444444444,2023/09/01/KYUX/KYUX20230901_130249_V06
16656,52.0,691.0,101.0,6.863,32.90595169748289,-115.90350098657427,KYUX,13.140833333333333,2023/09/01/KYUX/KYUX20230901_130827_V06
17528,53.5,695.0,126.0,6.839,32.97573693969819,-115.76043585245556,KYUX,13.210833333333333,2023/09/01/KYUX/KYUX20230901_131239_V06
19229,47.5,628.0,88.0,6.962,32.95261465360627,-115.86066819961545,KYUX,13.280833333333334,2023/09/01/KYUX/KYUX20230901_131651_V06
20534,48.0,781.0,58.0,7.109,33.03273120267485,-115.67389770707061,KYUX,13.350833333333332,2023/09/01/KYUX/KYUX20230901_132103_V06
20203,52.5,957.0,115.0,6.912,33.136057951860984,-115.410793668206,KYUX,13.421111111111111,2023/09/01/KYUX/KYUX20230901_132516_V06
20850,52.5,945.0,105.0,8.639,33.17314749353292,-115.33246151615278,KYUX,13.490833333333333,2023/09/01/KYUX/KYUX20230901_132927_V06
20624,51.5,916.0,88.0,8.76,33.203046248094076,-115.29477370216313,KYUX,13.560833333333335,2023/09/01/KYUX/KYUX20230901_133339_V06
22985,50.5,715.0,62.0,7.305,33.21632198859411,-115.2079427542931,KYUX,13.630833333333333,2023/09/01/KYUX/KYUX20230901_133751_V06
20638,49.0,532.0,77.0,7.305,33.182557450227655,-115.23978412205899,KYUX,13.704444444444444,2023/09/01/KYUX/KYUX20230901_134216_V06
20944,49.5,456.0,72.0,7.429,33.12808698461263,-115.40743114367093,KYUX,13.774444444444445,2023/09/01/KYUX/KYUX20230901_134628_V06
20825,52.5,487.0,79.0,8.059,33.207391128564815,-115.30766485940313,KYUX,13.844722222222222,2023/09/01/KYUX/KYUX20230901_135041_V06
20320,50.0,545.0,98.0,7.507,33.149338998048876,-115.72708264614774,KYUX,13.914444444444445,2023/09/01/KYUX/KYUX20230901_135452_V06
19791,53.5,544.0,73.0,7.577,33.13372574942506,-115.89499848629123,KYUX,13.98472222222222,2023/09/01/KYUX/KYUX20230901_135905_V06
19506,47.5,597.0,55.0,7.56,33.126245871431834,-115.92992779548895,KYUX,14.054722222222223,2023/09/01/KYUX/KYUX20230901_140317_V06
20386,48.0,702.0,39.0,7.35,33.289227670653446,-115.96195281366417,KYUX,14.124722222222223,2023/09/01/KYUX/KYUX20230901_140729_V06
19576,44.5,796.0,55.0,8.215,33.331448027888904,-116.10539348538109,KYUX,14.194722222222222,2023/09/01/KYUX/KYUX20230901_141141_V06
20663,49.0,883.0,83.0,8.265,33.437253428875096,-116.10906538325833,KYUX,14.265,2023/09/01/KYUX/KYUX20230901_141554_V06
19799,45.0,915.0,73.0,8.29,33.44663414491751,-115.93938599495755,KYUX,14.334722222222222,2023/09/01/KYUX/KYUX20230901_142005_V06
19666,50.0,1094.0,94.0,7.804,33.4250595522468,-115.83053128531401,KYUX,14.404722222222222,2023/09/01/KYUX/KYUX20230901_142417_V06
20189,47.5,1022.0,77.0,7.845,33.329372430609915,-115.91943771025106,KYUX,14.474722222222223,2023/09/01/KYUX/KYUX20230901_142829_V06
